customer_age,customer_income,employment_duration,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,loan_default,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E
29,42000.0,9.0,8500.0,10.95,9,0.0,6,0.0,False,False,False,True,False,False,False,False,True,False,False,False
27,36000.0,5.0,5000.0,9.63,7,0.0,8,0.0,False,False,True,True,False,False,False,False,True,False,False,False
28,42000.0,1.0,15000.0,13.47,8,0.0,9,0.0,False,True,False,False,False,False,False,True,False,True,False,False
31,36000.0,2.0,5000.0,10.36,1,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
30,36000.0,2.0,5000.0,10.75,3,0.0,5,0.0,False,False,True,False,False,False,False,True,True,False,False,False
32,36000.0,2.0,5000.0,11.83,2,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
29,36000.0,0.0,5000.0,10.99,9,0.0,5,0.0,False,False,True,False,False,True,False,False,False,True,False,False
27,42000.0,2.0,20000.0,12.84,7,0.0,7,0.0,False,False,False,False,False,False,False,True,False,True,False,False
28,42000.0,2.0,6000.0,12.84,8,0.0,9,0.0,False,True,False,False,False,True,False,False,False,True,False,False
30,36933.0,2.0,5000.0,11.91,3,0.0,6,0.0,False,False,True,False,False,False,True,False,False,True,False,False
32,42000.0,15.0,1800.0,10.2,2,0.0,9,0.0,False,True,False,False,False,True,False,False,True,False,False,False
29,42000.0,0.0,7500.0,10.99,9,0.0,9,0.0,False,False,False,False,False,False,False,True,False,False,False,False
32,37000.0,0.0,5000.0,11.49,2,0.0,7,0.0,False,False,True,False,False,False,False,True,True,False,False,False
32,37000.0,3.0,5000.0,9.62,2,0.0,7,0.0,False,False,True,True,False,False,False,False,True,False,False,False
27,36000.0,0.0,6825.0,8.32,7,0.0,9,1.0,False,False,False,True,False,False,False,False,False,False,False,False
32,37300.0,2.0,5000.0,12.53,2,0.0,9,0.0,False,False,True,False,False,False,False,True,True,False,False,False
32,37500.0,6.0,5000.0,6.03,2,0.0,9,0.0,False,False,True,False,False,True,False,False,False,False,False,False
27,31513.0,11.0,5000.0,6.62,7,0.0,7,0.0,False,False,True,False,True,False,False,False,False,False,False,False
28,36000.0,5.0,15450.0,10.99,8,0.0,8,1.0,False,False,False,False,False,True,False,False,False,False,True,False
32,37992.0,3.0,5000.0,16.35,2,0.0,5,0.0,False,False,True,False,False,False,False,True,False,False,True,False
32,32000.0,6.0,5000.0,18.25,2,0.0,7,1.0,False,False,True,False,False,False,False,False,False,False,True,False
27,36082.0,5.0,5000.0,6.62,7,0.0,9,1.0,False,False,False,True,False,False,False,False,False,False,False,False
29,32000.0,1.0,5000.0,14.84,9,0.0,8,1.0,False,False,True,False,False,False,True,False,False,False,True,False
29,42108.0,0.0,2500.0,8.0,9,0.0,5,0.0,False,True,False,True,False,False,False,False,False,False,False,False
29,38000.0,0.0,5000.0,11.36,9,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,42162.0,11.0,2400.0,7.74,7,0.0,8,0.0,True,False,False,False,False,False,False,True,False,False,False,False
28,42200.0,5.0,13200.0,11.48,8,0.0,8,0.0,False,False,False,False,False,False,False,True,True,False,False,False
29,32000.0,1.0,5000.0,10.99,9,0.0,10,1.0,False,False,True,False,True,False,False,False,False,False,True,False
27,38004.0,8.0,5000.0,9.63,7,0.0,10,0.0,False,False,True,False,False,True,False,False,False,False,False,False
28,42240.0,2.0,12000.0,11.86,8,0.0,6,0.0,False,True,False,False,False,True,False,False,True,False,False,False
27,38250.0,1.0,5000.0,7.51,7,0.0,5,0.0,False,False,True,False,False,True,False,False,False,False,False,False
32,38300.0,4.0,5000.0,10.25,2,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
28,38400.0,3.0,5000.0,13.49,8,0.0,6,0.0,False,False,True,False,False,False,False,False,False,True,False,False
31,42300.0,15.0,2000.0,6.92,1,0.0,9,0.0,False,True,False,False,False,False,False,True,False,False,False,False
28,38400.0,3.0,5000.0,10.99,8,0.0,5,0.0,False,False,True,True,False,False,False,False,False,True,False,False
27,38400.0,6.0,5000.0,9.88,7,0.0,10,0.0,False,False,True,False,False,True,False,False,True,False,False,False
33,38500.0,1.0,5000.0,7.14,3,0.0,10,1.0,False,False,True,False,False,False,False,False,False,False,False,False
28,39000.0,3.0,5000.0,10.25,8,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
27,42500.0,4.0,8000.0,13.06,7,0.0,5,0.0,False,False,False,False,False,False,False,False,False,True,False,False
28,39516.0,0.0,5000.0,12.87,8,0.0,10,0.0,False,False,True,True,False,False,False,False,False,True,False,False
34,39996.0,1.0,5000.0,7.51,4,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,False,False
28,34000.0,4.0,5000.0,7.9,8,0.0,5,0.0,False,False,True,False,False,False,True,False,False,False,False,False
27,40000.0,9.0,5000.0,8.49,7,0.0,8,0.0,False,False,True,False,False,False,True,False,False,False,False,False
27,40000.0,1.0,5000.0,11.99,7,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,40000.0,3.0,5000.0,7.29,7,0.0,5,0.0,False,False,True,True,False,False,False,False,False,False,False,False
35,34000.0,7.0,5000.0,16.32,5,0.0,6,1.0,False,False,True,True,False,False,False,False,False,False,True,False
28,34000.0,1.0,5000.0,14.26,8,0.0,9,1.0,False,False,True,False,False,False,False,True,False,True,False,False
34,40000.0,2.0,5000.0,12.53,4,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
35,34000.0,0.0,5000.0,15.45,5,0.0,6,1.0,False,False,True,False,False,False,False,False,False,False,True,False
31,40000.0,0.0,5000.0,9.45,1,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
34,42994.0,7.0,7675.0,13.87,4,0.0,8,0.0,False,True,False,True,False,False,False,False,False,False,True,False
27,34040.0,3.0,5000.0,10.25,7,0.0,10,1.0,False,False,True,False,False,True,False,False,True,False,False,False
27,40752.0,6.0,5000.0,13.49,7,0.0,8,0.0,False,False,True,False,False,True,False,False,False,True,False,False
35,40800.0,5.0,5000.0,6.54,5,0.0,5,0.0,False,False,True,False,False,False,False,True,False,False,False,False
27,34900.0,3.0,5000.0,16.7,7,0.0,9,1.0,False,False,True,False,False,True,False,False,False,False,True,False
28,35000.0,0.0,5000.0,8.9,8,0.0,9,0.0,False,False,True,False,True,False,False,False,False,False,False,False
29,41000.0,3.0,5000.0,11.49,9,0.0,9,0.0,False,False,True,False,False,False,True,False,True,False,False,False
31,41004.0,5.0,5000.0,15.28,1,0.0,10,0.0,False,False,True,False,False,True,False,False,False,False,True,False
34,41600.0,0.0,5000.0,10.65,4,0.0,6,0.0,False,False,True,False,False,False,True,False,True,False,False,False
28,42000.0,4.0,5000.0,5.42,8,0.0,5,0.0,False,False,True,False,False,True,False,False,False,False,False,False
29,42000.0,3.0,5000.0,15.99,9,0.0,6,0.0,False,False,True,False,False,True,False,False,False,False,True,False
35,42000.0,6.0,5000.0,6.99,5,0.0,10,0.0,False,False,True,False,False,True,False,False,False,False,False,False
34,42000.0,17.0,5000.0,10.99,4,0.0,5,0.0,False,False,True,False,False,False,False,True,True,False,False,False
27,42000.0,1.0,5000.0,10.99,7,0.0,10,0.0,False,False,True,False,False,False,True,False,True,False,False,False
28,43000.0,6.0,15000.0,6.03,8,0.0,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False
27,42000.0,7.0,5000.0,11.11,7,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,42000.0,7.0,5000.0,5.42,7,0.0,5,0.0,False,False,True,False,False,False,False,False,False,False,False,False
31,42000.0,3.0,5000.0,11.86,1,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
30,42000.0,2.0,5000.0,10.99,3,0.0,7,0.0,False,False,True,False,False,True,False,False,True,False,False,False
28,43000.0,11.0,5000.0,12.99,8,0.0,5,0.0,False,False,False,False,False,False,True,False,False,True,False,False
29,42000.0,1.0,5000.0,10.99,9,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,False,False
32,42000.0,4.0,5000.0,10.08,2,0.0,9,0.0,False,False,True,False,False,False,False,False,True,False,False,False
28,42016.0,3.0,5000.0,10.36,8,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,42072.0,3.0,5000.0,11.49,7,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
31,42100.0,4.0,5000.0,10.36,1,0.0,9,0.0,False,False,True,False,False,False,False,False,True,False,False,False
32,36500.0,2.0,5000.0,6.91,2,0.0,5,1.0,False,False,True,False,True,False,False,False,False,False,False,False
27,43000.0,11.0,17500.0,7.29,7,0.0,7,0.0,False,False,False,False,False,False,False,True,False,False,False,False
27,42996.0,1.0,5000.0,13.61,7,0.0,6,0.0,False,False,True,False,False,True,False,False,False,True,False,False
28,43000.0,12.0,5000.0,11.71,8,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
31,43000.0,1.0,5000.0,9.99,1,0.0,10,0.0,False,False,True,False,False,True,False,False,True,False,False,False
30,43000.0,0.0,5000.0,9.62,3,0.0,9,0.0,False,False,True,False,False,False,False,True,True,False,False,False
28,43000.0,4.0,13800.0,6.91,8,0.0,6,0.0,False,False,False,False,False,True,False,False,False,False,False,False
33,43000.0,4.0,10000.0,13.35,3,0.0,10,0.0,False,False,False,False,True,False,False,False,False,True,False,False
28,38000.0,7.0,5000.0,13.49,8,0.0,6,1.0,False,False,True,False,False,False,True,False,False,True,False,False
28,44000.0,7.0,5000.0,5.42,8,0.0,7,0.0,False,False,True,False,False,False,False,False,False,False,False,False
35,44908.0,6.0,5000.0,6.92,5,0.0,7,0.0,False,False,True,True,False,False,False,False,False,False,False,False
27,43000.0,11.0,15000.0,7.51,7,0.0,5,0.0,False,True,False,True,False,False,False,False,False,False,False,False
35,39000.0,8.0,5000.0,9.99,5,0.0,6,1.0,False,False,True,False,False,True,False,False,True,False,False,False
28,39000.0,6.0,5000.0,5.99,8,0.0,7,1.0,False,False,True,False,False,False,False,False,False,False,False,False
28,43000.0,12.0,12000.0,13.48,8,0.0,6,0.0,False,False,False,False,True,False,False,False,False,True,False,False
34,43000.0,9.0,11000.0,7.88,4,0.0,10,0.0,False,False,False,False,False,False,False,False,False,False,False,False
32,43000.0,6.0,12000.0,7.88,2,0.0,7,0.0,False,False,False,False,False,False,False,True,False,False,False,False
31,45000.0,2.0,5000.0,13.35,1,0.0,8,0.0,False,False,True,False,False,False,False,True,False,True,False,False
32,39000.0,5.0,5000.0,14.09,2,0.0,10,1.0,False,False,True,False,False,True,False,False,False,False,True,False
32,45000.0,1.0,5000.0,10.36,2,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
32,45000.0,1.0,5000.0,7.88,2,0.0,10,0.0,False,False,True,False,False,False,True,False,False,False,False,False
28,45000.0,2.0,5000.0,12.73,8,0.0,7,0.0,False,False,True,False,False,False,True,False,False,True,False,False
28,43000.0,12.0,8000.0,9.32,8,0.0,10,0.0,False,False,False,False,True,False,False,False,False,False,False,False
33,45360.0,3.0,5000.0,15.99,3,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,True,False
27,45500.0,2.0,5000.0,11.71,7,0.0,5,0.0,False,False,True,True,False,False,False,False,True,False,False,False
29,43000.0,13.0,10000.0,8.0,9,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
28,37000.0,3.0,6000.0,12.53,8,0.0,9,1.0,False,False,False,False,True,False,False,False,False,True,False,False
30,46044.0,4.0,5000.0,10.99,3,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
31,43200.0,0.0,3000.0,8.9,1,0.0,6,0.0,False,False,False,False,False,False,False,True,False,False,False,False
29,47000.0,2.0,5000.0,10.62,9,0.0,7,0.0,False,False,True,False,False,False,True,False,True,False,False,False
31,41000.0,1.0,5000.0,16.07,1,0.0,9,1.0,False,False,True,True,False,False,False,False,False,False,True,False
30,43200.0,5.0,4200.0,13.49,3,0.0,7,0.0,False,False,False,False,True,False,False,False,False,True,False,False
27,43200.0,2.0,5000.0,12.69,7,0.0,8,0.0,False,True,False,False,False,False,False,True,True,False,False,False
34,47000.0,7.0,5000.0,12.73,4,0.0,6,0.0,False,False,True,True,False,False,False,False,False,True,False,False
33,43200.0,2.0,5000.0,7.51,3,0.0,8,0.0,False,False,False,False,False,False,False,False,False,False,False,False
30,41998.0,0.0,5000.0,16.0,3,0.0,6,1.0,False,False,True,False,True,False,False,False,False,False,True,False
27,48000.0,3.0,5000.0,11.71,7,0.0,7,0.0,False,False,True,False,False,False,False,False,True,False,False,False
32,43200.0,7.0,15000.0,7.91,2,0.0,7,0.0,False,False,False,False,True,False,False,False,False,False,False,False
31,42000.0,2.0,5000.0,8.49,1,0.0,10,1.0,False,False,True,True,False,False,False,False,False,False,False,False
29,43200.0,13.0,4625.0,5.42,9,0.0,6,0.0,False,True,False,False,False,False,True,False,False,False,False,False
30,43200.0,6.0,2000.0,10.99,3,0.0,9,0.0,False,True,False,False,True,False,False,False,True,False,False,False
32,48000.0,9.0,5000.0,6.92,2,0.0,10,0.0,False,False,True,False,False,False,True,False,False,False,False,False
28,48000.0,4.0,5000.0,7.29,8,0.0,8,0.0,False,False,True,True,False,False,False,False,False,False,False,False
32,48000.0,5.0,5000.0,11.49,2,0.0,8,0.0,False,False,True,False,False,False,False,False,True,False,False,False
29,42000.0,0.0,5000.0,14.96,9,0.0,9,1.0,False,False,True,False,True,False,False,False,False,False,True,False
28,43200.0,5.0,12250.0,9.99,8,0.0,6,0.0,False,True,False,False,False,False,True,False,True,False,False,False
27,48000.0,2.0,5000.0,11.58,7,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
30,43200.0,14.0,5000.0,11.36,3,0.0,9,0.0,False,False,False,False,False,False,True,False,True,False,False,False
32,48000.0,8.0,5000.0,11.97,2,0.0,10,0.0,False,False,True,False,False,False,False,False,False,True,False,False
29,48504.0,0.0,5000.0,13.98,9,0.0,5,0.0,False,False,True,False,False,False,False,False,False,True,False,False
28,48879.0,4.0,5000.0,12.42,8,0.0,7,0.0,False,False,True,False,False,False,True,False,True,False,False,False
28,43344.0,4.0,10000.0,11.12,8,0.0,9,0.0,False,False,False,False,False,False,True,False,True,False,False,False
30,37400.0,6.0,12700.0,17.27,3,0.0,5,1.0,False,False,False,False,False,True,False,False,False,False,True,False
27,43495.0,3.0,10800.0,10.99,7,0.0,6,0.0,False,False,False,True,False,False,False,False,True,False,False,False
28,43500.0,12.0,4000.0,12.69,8,0.0,8,0.0,False,False,False,True,False,False,False,False,True,False,False,False
28,44000.0,0.0,5000.0,12.99,8,0.0,5,1.0,False,False,True,False,True,False,False,False,False,True,False,False
30,43500.0,5.0,11250.0,13.61,3,0.0,9,0.0,False,False,False,True,False,False,False,False,False,True,False,False
27,43500.0,0.0,1200.0,10.99,7,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
34,55000.0,7.0,9000.0,7.74,4,0.0,6,0.0,False,False,True,False,False,False,False,True,False,False,False,False
27,43680.0,3.0,7000.0,10.65,7,0.0,10,0.0,False,False,False,False,False,False,False,False,True,False,False,False
33,55070.0,0.0,9000.0,8.49,3,0.0,5,0.0,False,False,True,False,False,True,False,False,False,False,False,False
29,43680.0,0.0,10000.0,14.46,9,0.0,8,0.0,False,True,False,False,False,False,False,False,False,False,True,False
27,57057.0,3.0,9000.0,13.11,7,0.0,5,0.0,False,False,True,False,False,False,False,True,False,True,False,False
29,43800.0,13.0,4800.0,7.05,9,0.0,7,0.0,False,True,False,False,True,False,False,False,False,False,False,False
27,57500.0,2.0,9000.0,11.97,7,0.0,9,0.0,False,False,True,False,False,False,False,False,False,True,False,False
27,43900.0,2.0,14000.0,10.38,7,0.0,10,0.0,False,False,False,False,False,False,True,False,True,False,False,False
27,53321.0,11.0,9000.0,15.58,7,0.0,7,1.0,False,False,True,False,False,True,False,False,False,False,True,False
29,43958.0,3.0,7000.0,10.99,9,0.0,8,0.0,False,False,False,False,False,False,False,True,False,False,False,False
29,59520.0,13.0,9000.0,5.42,9,0.0,9,0.0,False,False,True,False,True,False,False,False,False,False,False,False
33,60000.0,3.0,9000.0,8.49,3,0.0,5,0.0,False,False,True,False,False,False,True,False,False,False,False,False
31,60000.0,3.0,9000.0,13.06,1,0.0,7,0.0,False,False,True,False,False,True,False,False,False,True,False,False
33,44000.0,17.0,16000.0,7.9,3,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,False,False
35,54000.0,1.0,9000.0,14.46,5,0.0,9,1.0,False,False,True,False,False,True,False,False,False,False,True,False
29,60000.0,7.0,9000.0,13.61,9,0.0,9,0.0,False,False,True,True,False,False,False,False,False,True,False,False
28,44000.0,12.0,8000.0,10.59,8,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
31,54000.0,3.0,9000.0,12.49,1,0.0,7,1.0,False,False,True,False,True,False,False,False,False,False,True,False
28,54989.0,1.0,9000.0,10.99,8,0.0,8,1.0,False,False,True,False,True,False,False,False,True,False,False,False
30,61000.0,1.0,9000.0,11.49,3,0.0,5,0.0,False,False,True,False,False,False,True,False,True,False,False,False
29,62000.0,13.0,9000.0,10.99,9,0.0,9,0.0,False,False,True,True,False,False,False,False,False,True,False,False
32,56000.0,1.0,9000.0,15.05,2,0.0,6,1.0,False,False,True,False,False,True,False,False,False,False,True,False
32,44000.0,8.0,3600.0,6.99,2,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
31,56004.0,3.0,9000.0,14.46,1,0.0,5,1.0,False,False,True,True,False,False,False,False,False,False,True,False
30,38000.0,5.0,10000.0,17.99,3,0.0,6,1.0,False,False,False,True,False,False,False,False,False,False,True,False
29,44000.0,3.0,5500.0,10.99,9,0.0,7,0.0,False,False,False,True,False,False,False,False,True,False,False,False
31,62201.0,2.0,9000.0,12.53,1,0.0,8,0.0,False,False,True,False,False,False,False,False,True,False,False,False
29,62532.0,6.0,9000.0,13.49,9,0.0,6,0.0,False,False,True,False,False,False,False,True,False,True,False,False
31,62839.0,15.0,9000.0,15.33,1,0.0,10,0.0,False,False,True,False,True,False,False,False,False,False,True,False
30,65000.0,3.0,9000.0,12.42,3,0.0,5,0.0,False,False,True,True,False,False,False,False,True,False,False,False
34,44000.0,2.0,10000.0,13.43,4,0.0,6,0.0,False,True,False,False,False,False,False,True,False,True,False,False
